UserID,Age,Category,Gender,Location,Income,Debt,Owns_Property,Profession,Demographics,Platform,Total_Tim_ Spent,Video_Category,Time Spent On Video,Scroll Rate,Frequency,Watch Reason,DeviceType,OS,Watch Time,CurrentActivity,ConnectionType
306,25,20-29,Male,Indonesia,54518,TRUE,FALSE,Waiting staff,Rural,Facebook,112,Life Hacks,19,15,Night,Habit,Computer,iOS,8:30 PM,At school,Mobile Data
307,24,20-29,Female,Vietnam,73909,TRUE,TRUE,driver,Rural,YouTube,290,Entertainment,21,64,Evening,Habit,Smartphone,Android,3:45 PM,At work,Wi-Fi
308,20,20-29,Male,Japan,38351,FALSE,FALSE,Students,Rural,TikTok,52,Trends,21,98,Morning,Entertainment,Smartphone,Android,9:15 AM,At home,Wi-Fi
309,34,30-39,Female,Pakistan,89624,TRUE,TRUE,Engineer,Rural,YouTube,93,Jokes/Memes,17,13,Afternoon,Habit,Computer,Android,6:05 PM,At work,Mobile Data
310,50,50-59,Male,Japan,73330,TRUE,FALSE,Manager,Rural,YouTube,200,Jokes/Memes,14,7,Morning,Entertainment,Smartphone,iOS,9:15 AM,At home,Mobile Data
311,29,20-29,Female,Pakistan,35282,FALSE,TRUE,driver,Rural,Instagram,60,Trends,8,6,Night,Habit,Smartphone,Windows,8:30 PM,At school,Wi-Fi
312,39,30-39,Female,Mexico,41778,FALSE,FALSE,Manager,Rural,Facebook,219,Trends,21,56,Night,Habit,Smartphone,Android,8:30 PM,At work,Mobile Data
313,39,30-39,Other,Pakistan,44264,FALSE,TRUE,Students,Urban,Facebook,135,Jokes/Memes,21,64,Night,Habit,Smartphone,Android,8:30 PM,At home,Mobile Data
314,63,60-69,Female,Japan,79675,TRUE,FALSE,Waiting staff,Rural,Instagram,78,Jokes/Memes,9,50,Evening,Boredom,Computer,MacOS,3:45 PM,At school,Mobile Data
315,47,40-49,Male,Philippines,25075,FALSE,TRUE,Engineer,Rural,Instagram,274,Entertainment,8,30,Night,Procrastination,Smartphone,iOS,8:30 PM,At home,Mobile Data
316,55,50-59,Female,Pakistan,95948,TRUE,FALSE,Teacher,Rural,YouTube,267,Gaming,13,22,Night,Entertainment,Computer,MacOS,8:30 PM,At work,Mobile Data
317,55,50-59,Other,Mexico,68454,TRUE,TRUE,driver,Rural,TikTok,197,Jokes/Memes,17,25,Afternoon,Boredom,Smartphone,MacOS,6:05 PM,At school,Wi-Fi
318,62,60-69,Male,Mexico,48365,FALSE,FALSE,Students,Rural,Facebook,239,Entertainment,19,28,Night,Habit,Smartphone,Android,8:30 PM,At work,Mobile Data
319,25,20-29,Other,India,92766,TRUE,TRUE,Waiting staff,Rural,TikTok,198,Entertainment,28,84,Afternoon,Boredom,Smartphone,MacOS,6:05 PM,At work,Wi-Fi
320,44,40-49,Male,Pakistan,68200,TRUE,TRUE,driver,Urban,TikTok,19,Entertainment,7,39,Afternoon,Entertainment,Smartphone,MacOS,6:05 PM,At school,Mobile Data
321,44,40-49,Female,Germany,31002,FALSE,TRUE,Students,Rural,Instagram,123,Life Hacks,17,67,Morning,Entertainment,Smartphone,MacOS,9:15 AM,At school,Mobile Data
322,51,50-59,Male,United States,33947,FALSE,TRUE,Engineer,Rural,TikTok,85,Gaming,1,5,Afternoon,Entertainment,Tablet,Android,6:05 PM,At home,Mobile Data
323,38,30-39,Male,United States,99222,TRUE,FALSE,Artist,Urban,YouTube,173,Comedy,5,65,Evening,Habit,Smartphone,Android,3:45 PM,Commuting,Mobile Data
324,47,40-49,Other,India,98610,TRUE,TRUE,driver,Urban,Instagram,94,Trends,25,15,Evening,Habit,Smartphone,iOS,3:45 PM,Commuting,Mobile Data
325,50,50-59,Male,Mexico,72142,TRUE,FALSE,Manager,Urban,TikTok,58,ASMR,6,90,Afternoon,Entertainment,Smartphone,Windows,6:05 PM,At school,Wi-Fi
326,45,40-49,Female,India,76307,TRUE,TRUE,Manager,Urban,Instagram,186,Gaming,26,67,Night,Habit,Computer,MacOS,8:30 PM,At work,Mobile Data
327,64,60-69,Male,United States,24493,FALSE,FALSE,Students,Rural,YouTube,227,Gaming,2,40,Night,Entertainment,Tablet,MacOS,8:30 PM,At school,Mobile Data
328,50,50-59,Male,Vietnam,70085,TRUE,TRUE,Manager,Rural,YouTube,198,ASMR,27,98,Afternoon,Boredom,Smartphone,Android,6:05 PM,Commuting,Mobile Data
329,22,20-29,Male,Barzil,54228,TRUE,FALSE,Students,Rural,TikTok,239,Gaming,25,69,Night,Habit,Smartphone,Windows,8:30 PM,At home,Mobile Data
330,36,30-39,Other,Pakistan,99676,TRUE,TRUE,Students,Rural,Instagram,264,Jokes/Memes,16,,Afternoon,Habit,Tablet,Android,6:05 PM,At work,Mobile Data
331,21,20-29,Other,Japan,71875,TRUE,FALSE,driver,Rural,TikTok,245,Jokes/Memes,22,77,Afternoon,Entertainment,Smartphone,iOS,6:05 PM,At school,Wi-Fi
332,52,50-59,Male,India,51655,TRUE,TRUE,Waiting staff,Rural,TikTok,35,Life Hacks,5,43,Afternoon,Entertainment,Tablet,iOS,6:05 PM,At work,Mobile Data
333,34,30-39,Other,India,63472,TRUE,FALSE,Students,Rural,Instagram,81,Vlogs,5,1,Afternoon,Habit,Smartphone,Windows,6:05 PM,At work,Mobile Data
334,61,60-69,Female,United States,69437,TRUE,TRUE,Waiting staff,Rural,TikTok,270,ASMR,12,22,Evening,Entertainment,Smartphone,iOS,3:45 PM,At school,Mobile Data
335,45,40-49,Female,Pakistan,69416,TRUE,FALSE,driver,Rural,YouTube,263,ASMR,3,62,Night,Boredom,Smartphone,Android,8:30 PM,At work,Mobile Data
336,47,40-49,Female,India,79711,TRUE,TRUE,Teacher,Rural,Instagram,280,Trends,16,79,Afternoon,Boredom,Tablet,Android,6:05 PM,Commuting,Mobile Data
337,46,40-49,Male,Barzil,26816,FALSE,FALSE,Students,Urban,Instagram,132,ASMR,6,26,Night,Procrastination,Tablet,Android,8:30 PM,At school,Mobile Data
338,63,60-69,Male,India,97175,TRUE,TRUE,Labor/Worker,Rural,Instagram,153,Gaming,15,18,Evening,Entertainment,Tablet,Android,3:45 PM,At home,Mobile Data
339,23,20-29,Female,United States,84307,TRUE,FALSE,Students,Rural,Instagram,266,Life Hacks,15,48,Night,Boredom,Smartphone,iOS,8:30 PM,At home,Wi-Fi
340,52,50-59,Male,India,66733,TRUE,TRUE,Labor/Worker,Rural,TikTok,153,Gaming,29,9,Evening,Habit,Smartphone,Windows,3:45 PM,At school,Mobile Data
341,58,50-59,Male,India,31240,FALSE,TRUE,Engineer,Rural,TikTok,268,Life Hacks,16,1,Morning,Boredom,Computer,iOS,9:15 AM,At school,Mobile Data
342,54,50-59,Other,Vietnam,91363,TRUE,TRUE,Students,Urban,YouTube,56,Entertainment,20,9,Morning,Entertainment,Tablet,iOS,9:15 AM,At school,Mobile Data
343,41,40-49,Female,India,52762,TRUE,TRUE,Cashier,Urban,Facebook,22,ASMR,13,23,Morning,Habit,Computer,iOS,9:15 AM,Commuting,Mobile Data
344,46,40-49,Male,India,28259,FALSE,FALSE,driver,Urban,Facebook,217,Vlogs,12,,Evening,Entertainment,Smartphone,Android,3:45 PM,At school,Wi-Fi
345,63,60-69,Female,Barzil,70139,TRUE,TRUE,Labor/Worker,Rural,YouTube,244,Entertainment,10,2,Evening,Boredom,Smartphone,MacOS,3:45 PM,At school,Mobile Data
346,48,40-49,Female,United States,34849,FALSE,FALSE,Engineer,Rural,Facebook,158,ASMR,14,14,Night,Boredom,Computer,Android,8:30 PM,At home,Wi-Fi
347,52,50-59,Male,India,74869,TRUE,TRUE,Students,Rural,YouTube,164,Life Hacks,2,38,Evening,Habit,Smartphone,Android,3:45 PM,At school,Wi-Fi
348,50,50-59,Other,Indonesia,83095,TRUE,FALSE,Waiting staff,Urban,TikTok,175,Comedy,29,40,Evening,Boredom,Tablet,iOS,3:45 PM,At school,Mobile Data
349,38,30-39,Female,United States,90910,TRUE,TRUE,Engineer,Rural,Instagram,99,Life Hacks,3,63,Morning,Boredom,Smartphone,Android,9:15 AM,At work,Wi-Fi
350,49,40-49,Male,India,43567,FALSE,FALSE,Labor/Worker,Rural,Instagram,195,Life Hacks,9,,Night,Entertainment,Smartphone,MacOS,8:30 PM,At school,Mobile Data
351,40,40-49,Male,Vietnam,55292,TRUE,TRUE,driver,Rural,TikTok,183,Comedy,11,16,Morning,Habit,Tablet,Android,9:15 AM,At home,Wi-Fi
352,50,50-59,Male,Barzil,94813,TRUE,FALSE,Students,Rural,Instagram,226,Entertainment,11,93,Evening,Habit,Smartphone,Android,3:45 PM,At home,Wi-Fi
353,20,20-29,Other,Germany,71631,TRUE,TRUE,Manager,Rural,Instagram,273,Jokes/Memes,25,75,Afternoon,Habit,Tablet,Android,6:05 PM,At work,Mobile Data
354,35,30-39,Female,Pakistan,29885,FALSE,FALSE,Waiting staff,Rural,Facebook,106,Trends,22,6,Night,Habit,Computer,Android,8:30 PM,At work,Mobile Data
355,42,40-49,Female,Japan,79659,TRUE,TRUE,Teacher,Rural,TikTok,126,Trends,10,3,Night,Boredom,Smartphone,iOS,8:30 PM,At school,Wi-Fi
356,59,50-59,Male,Philippines,74306,TRUE,FALSE,Labor/Worker,Rural,Facebook,208,Jokes/Memes,26,14,Night,Boredom,Smartphone,Windows,8:30 PM,At home,Mobile Data
357,48,40-49,Female,Philippines,86314,TRUE,TRUE,Labor/Worker,Rural,Facebook,30,Entertainment,14,66,Evening,Entertainment,Smartphone,iOS,3:45 PM,At home,Mobile Data
358,20,20-29,Other,Japan,85087,TRUE,FALSE,Waiting staff,Rural,Instagram,209,Pranks,9,,Morning,Habit,Smartphone,iOS,9:15 AM,At home,Mobile Data
359,57,50-59,Male,Japan,49165,FALSE,TRUE,Labor/Worker,Rural,Instagram,257,Trends,20,95,Night,Entertainment,Tablet,Windows,8:30 PM,At home,Mobile Data
360,63,60-69,Male,India,78929,TRUE,FALSE,Waiting staff,Rural,TikTok,285,Jokes/Memes,27,75,Evening,Boredom,Computer,Android,3:45 PM,At school,Wi-Fi
361,41,40-49,Male,India,87028,TRUE,TRUE,Students,Rural,Instagram,273,Jokes/Memes,21,86,Evening,Habit,Smartphone,Android,3:45 PM,At home,Mobile Data
362,49,40-49,Other,Barzil,69812,TRUE,TRUE,Students,Rural,Instagram,67,Trends,10,67,Afternoon,Entertainment,Tablet,Windows,6:05 PM,At work,Mobile Data
363,64,60-69,Male,United States,70500,TRUE,TRUE,Cashier,Rural,TikTok,40,Jokes/Memes,22,31,Evening,Procrastination,Smartphone,Android,3:45 PM,At home,Mobile Data
364,39,30-39,Female,India,99151,TRUE,TRUE,Teacher,Urban,Instagram,258,Jokes/Memes,29,33,Morning,Entertainment,Smartphone,iOS,9:15 AM,At school,Mobile Data
365,40,40-49,Female,India,78643,TRUE,FALSE,Engineer,Urban,Facebook,102,Trends,9,88,Evening,Boredom,Smartphone,Android,3:45 PM,At work,Wi-Fi
366,19,15-19,Male,Pakistan,64900,TRUE,TRUE,Cashier,Urban,TikTok,274,Entertainment,29,1,Afternoon,Boredom,Smartphone,Android,6:05 PM,At work,Mobile Data
367,44,40-49,Male,Indonesia,62946,TRUE,FALSE,Students,Urban,Instagram,280,Gaming,5,44,Night,Procrastination,Tablet,iOS,8:30 PM,At home,Mobile Data
368,59,50-59,Male,Philippines,27851,FALSE,TRUE,Students,Rural,YouTube,103,Jokes/Memes,8,15,Night,Boredom,Smartphone,Windows,8:30 PM,At school,Mobile Data
369,19,15-19,Female,Barzil,36288,FALSE,FALSE,Students,Urban,TikTok,163,Jokes/Memes,11,37,Night,Habit,Smartphone,iOS,8:30 PM,Commuting,Mobile Data
370,43,40-49,Male,Japan,92692,TRUE,TRUE,Labor/Worker,Rural,TikTok,294,Gaming,1,27,Evening,Entertainment,Tablet,Android,3:45 PM,At work,Wi-Fi
371,34,30-39,Male,India,87580,TRUE,FALSE,driver,Rural,YouTube,89,Gaming,21,48,Evening,Entertainment,Smartphone,Android,3:45 PM,At home,Mobile Data
372,57,50-59,Female,Germany,27368,FALSE,TRUE,Labor/Worker,Rural,Instagram,93,Life Hacks,10,27,Afternoon,Habit,Tablet,iOS,6:05 PM,At home,Wi-Fi
373,50,50-59,Male,Barzil,66403,TRUE,FALSE,Students,Urban,Instagram,46,Entertainment,1,12,Evening,Boredom,Computer,Android,3:45 PM,Commuting,Mobile Data
374,26,20-29,Female,Mexico,29168,FALSE,TRUE,Waiting staff,Urban,TikTok,241,Pranks,26,67,Morning,Habit,Tablet,iOS,9:15 AM,At home,Mobile Data
375,60,60-69,Other,Vietnam,69879,TRUE,FALSE,Teacher,Urban,TikTok,102,Gaming,22,30,Night,Boredom,Smartphone,Android,8:30 PM,At school,Wi-Fi
376,56,50-59,Female,India,79871,TRUE,TRUE,Waiting staff,Rural,Instagram,111,Jokes/Memes,7,96,Morning,Entertainment,Smartphone,iOS,9:15 AM,At work,Wi-Fi
377,46,40-49,Other,United States,52174,TRUE,FALSE,Labor/Worker,Rural,Instagram,175,Pranks,28,87,Afternoon,Entertainment,Smartphone,MacOS,6:05 PM,At school,Mobile Data
378,59,50-59,Female,Pakistan,26581,FALSE,TRUE,Students,Urban,Facebook,168,Pranks,14,66,Night,Habit,Tablet,Android,8:30 PM,At school,Wi-Fi
379,43,40-49,Female,Indonesia,91853,TRUE,FALSE,driver,Rural,TikTok,23,Jokes/Memes,5,7,Morning,Habit,Smartphone,Android,9:15 AM,At school,Mobile Data
380,52,50-59,Other,Pakistan,84046,TRUE,TRUE,Waiting staff,Urban,TikTok,234,Jokes/Memes,17,34,Afternoon,Habit,Tablet,Android,6:05 PM,At school,Mobile Data
381,42,40-49,Male,Barzil,69678,TRUE,FALSE,Students,Rural,YouTube,82,Gaming,22,32,Evening,Habit,Computer,iOS,3:45 PM,At home,Wi-Fi
382,41,40-49,Male,Philippines,46649,FALSE,TRUE,Labor/Worker,Urban,Facebook,258,Gaming,26,39,Evening,Entertainment,Tablet,Android,3:45 PM,At work,Wi-Fi
383,30,30-39,Male,United States,34567,FALSE,TRUE,Labor/Worker,Rural,Instagram,100,Jokes/Memes,21,96,Evening,Habit,Tablet,Android,3:45 PM,At work,Mobile Data
384,24,20-29,Male,Mexico,81944,TRUE,TRUE,Students,Urban,Facebook,225,ASMR,6,43,Afternoon,Habit,Smartphone,MacOS,6:05 PM,At home,Mobile Data
385,53,50-59,Female,United States,98002,TRUE,TRUE,Students,Rural,Instagram,99,ASMR,16,43,Afternoon,Entertainment,Tablet,Android,6:05 PM,At work,Mobile Data
386,62,60-69,Male,India,48803,FALSE,FALSE,Students,Urban,Instagram,38,Trends,11,78,Evening,Entertainment,Smartphone,iOS,3:45 PM,At school,Mobile Data
387,37,30-39,Female,United States,38230,FALSE,TRUE,driver,Rural,Facebook,229,Life Hacks,10,3,Night,Habit,Smartphone,iOS,8:30 PM,At home,Mobile Data
388,18,15-19,Male,India,37862,FALSE,FALSE,Students,Rural,TikTok,224,Entertainment,15,46,Night,Boredom,Smartphone,Android,8:30 PM,At home,Wi-Fi
389,25,20-29,Male,Japan,63355,TRUE,TRUE,Manager,Urban,Instagram,230,Gaming,7,32,Night,Procrastination,Smartphone,Android,8:30 PM,At work,Mobile Data
390,63,60-69,Male,Mexico,51259,TRUE,FALSE,Labor/Worker,Rural,Facebook,51,ASMR,23,43,Night,Procrastination,Tablet,iOS,8:30 PM,At school,Wi-Fi
391,33,30-39,Male,India,50795,TRUE,TRUE,Labor/Worker,Rural,YouTube,144,Life Hacks,2,81,Evening,Habit,Computer,Android,3:45 PM,At work,Mobile Data
392,31,30-39,Female,Germany,28770,FALSE,FALSE,Labor/Worker,Urban,Facebook,51,Pranks,12,3,Evening,Boredom,Tablet,Android,3:45 PM,At home,Wi-Fi
393,29,20-29,Male,Indonesia,31093,FALSE,TRUE,Labor/Worker,Urban,YouTube,173,Jokes/Memes,19,74,Night,Boredom,Smartphone,Windows,8:30 PM,At home,Mobile Data
394,40,40-49,Male,Japan,66571,TRUE,FALSE,Students,Rural,Instagram,292,Vlogs,12,63,Evening,Boredom,Computer,iOS,3:45 PM,Commuting,Wi-Fi
395,32,30-39,Male,Barzil,20193,FALSE,TRUE,Manager,Rural,Facebook,67,Jokes/Memes,16,40,Night,Habit,Computer,Android,8:30 PM,At home,Mobile Data
396,45,40-49,Other,United States,37569,FALSE,FALSE,driver,Urban,Facebook,34,Pranks,6,18,Evening,Boredom,Smartphone,Android,3:45 PM,At home,Wi-Fi
397,51,50-59,Female,Philippines,31190,FALSE,TRUE,Waiting staff,Rural,YouTube,82,Life Hacks,3,67,Night,Habit,Smartphone,iOS,8:30 PM,At home,Mobile Data
398,19,15-19,Other,India,82824,TRUE,FALSE,Labor/Worker,Rural,Facebook,138,Entertainment,2,62,Night,Habit,Tablet,Android,8:30 PM,At home,Mobile Data
399,49,40-49,Other,Vietnam,62752,TRUE,TRUE,Waiting staff,Rural,Facebook,96,Vlogs,20,10,Morning,Habit,Computer,iOS,9:15 AM,At home,Wi-Fi
400,40,40-49,Male,India,52327,TRUE,FALSE,Labor/Worker,Rural,Instagram,162,Gaming,5,52,Morning,Habit,Tablet,Android,7:45 AM,At home,Mobile Data
401,39,30-39,Male,Vietnam,62070,TRUE,TRUE,Students,Rural,Facebook,191,Vlogs,11,73,Afternoon,Procrastination,Computer,Windows,7:25 PM,At home,Mobile Data
402,42,40-49,Female,United States,60197,TRUE,FALSE,driver,Rural,TikTok,134,Life Hacks,26,46,Afternoon,Boredom,Smartphone,iOS,7:25 PM,At work,Mobile Data
403,39,30-39,Female,Vietnam,22261,FALSE,TRUE,Students,Urban,YouTube,76,Gaming,25,55,Afternoon,Boredom,Smartphone,iOS,7:25 PM,At school,Mobile Data
404,39,30-39,Female,Germany,46512,FALSE,TRUE,Engineer,Rural,Facebook,15,Vlogs,3,46,Afternoon,Procrastination,Smartphone,iOS,7:25 PM,At home,Mobile Data
405,59,50-59,Male,United States,26716,FALSE,TRUE,Students,Urban,YouTube,134,Entertainment,3,75,Evening,Boredom,Tablet,Android,3:55 PM,At home,Mobile Data
406,23,20-29,Male,Mexico,48933,FALSE,TRUE,Engineer,Rural,YouTube,62,Pranks,22,60,Morning,Boredom,Tablet,Android,7:45 AM,At school,Mobile Data
407,32,30-39,Female,Indonesia,24378,FALSE,FALSE,driver,Rural,YouTube,75,Life Hacks,5,97,Evening,Procrastination,Tablet,Android,3:55 PM,At home,Mobile Data
408,60,60-69,Male,Mexico,60583,TRUE,TRUE,Cashier,Rural,Facebook,91,Entertainment,22,,Night,Habit,Computer,Android,11:30 PM,At work,Wi-Fi
409,54,50-59,Male,India,49033,FALSE,FALSE,driver,Rural,Facebook,96,Entertainment,23,27,Evening,Boredom,Smartphone,MacOS,3:55 PM,At work,Mobile Data
410,50,50-59,Other,India,44000,FALSE,TRUE,Engineer,Urban,YouTube,11,Jokes/Memes,11,38,Night,Procrastination,Tablet,iOS,11:30 PM,At work,Mobile Data
411,25,20-29,Male,Indonesia,95868,TRUE,FALSE,Waiting staff,Rural,TikTok,213,Jokes/Memes,3,22,Night,Habit,Computer,Android,11:30 PM,At home,Mobile Data
412,61,60-69,Male,Vietnam,62604,TRUE,TRUE,Students,Urban,YouTube,159,Vlogs,13,26,Morning,Entertainment,Smartphone,iOS,7:45 AM,At home,Mobile Data
413,61,60-69,Male,Philippines,88336,TRUE,FALSE,Waiting staff,Rural,TikTok,112,Trends,21,86,Afternoon,Entertainment,Smartphone,Android,7:25 PM,At work,Mobile Data
414,22,20-29,Female,Pakistan,93869,TRUE,TRUE,Students,Urban,YouTube,33,ASMR,8,69,Evening,Habit,Smartphone,Android,3:55 PM,At home,Mobile Data
415,56,50-59,Male,India,25410,FALSE,FALSE,Waiting staff,Rural,Instagram,221,Gaming,20,35,Morning,Boredom,Tablet,Android,7:45 AM,At school,Mobile Data
416,21,20-29,Female,Indonesia,76044,TRUE,TRUE,Manager,Rural,YouTube,74,ASMR,10,66,Night,Boredom,Smartphone,Android,11:30 PM,Commuting,Mobile Data
417,23,20-29,Female,Indonesia,83315,TRUE,FALSE,Students,Urban,YouTube,218,ASMR,2,99,Evening,Habit,Smartphone,Android,3:55 PM,At school,Mobile Data
418,62,60-69,Male,India,91344,TRUE,TRUE,Teacher,Rural,Facebook,260,Jokes/Memes,4,73,Afternoon,Boredom,Smartphone,iOS,7:25 PM,Commuting,Mobile Data
419,49,40-49,Male,Barzil,26796,FALSE,FALSE,Labor/Worker,Urban,TikTok,126,Life Hacks,18,51,Night,Habit,Smartphone,iOS,11:30 PM,Commuting,Wi-Fi
420,47,40-49,Male,Vietnam,74245,TRUE,TRUE,Students,Urban,Instagram,125,Vlogs,19,18,Morning,Habit,Smartphone,Android,7:45 AM,At school,Wi-Fi
421,64,60-69,Male,India,63056,TRUE,FALSE,Students,Urban,TikTok,246,Entertainment,4,43,Evening,Boredom,Smartphone,Android,3:55 PM,At school,Mobile Data
422,52,50-59,Male,Indonesia,37709,FALSE,TRUE,Engineer,Rural,Instagram,114,Gaming,20,12,Morning,Boredom,Tablet,Windows,7:45 AM,Commuting,Wi-Fi
423,57,50-59,Male,India,78557,TRUE,FALSE,Waiting staff,Rural,YouTube,268,Pranks,26,3,Night,Entertainment,Tablet,iOS,11:30 PM,At home,Mobile Data
424,33,30-39,Male,India,37543,FALSE,TRUE,Waiting staff,Rural,Facebook,55,Jokes/Memes,9,82,Evening,Procrastination,Smartphone,Windows,3:55 PM,At work,Mobile Data
425,30,30-39,Male,India,57418,TRUE,TRUE,Waiting staff,Rural,Facebook,225,Comedy,16,7,Evening,Habit,Smartphone,Android,3:55 PM,At work,Mobile Data
426,59,50-59,Female,Barzil,36724,FALSE,TRUE,Artist,Urban,TikTok,33,Pranks,26,97,Night,Boredom,Smartphone,Android,11:30 PM,At school,Mobile Data
427,47,40-49,Male,United States,23828,FALSE,TRUE,Waiting staff,Rural,Facebook,44,ASMR,6,6,Evening,Habit,Computer,Android,3:55 PM,At home,Wi-Fi
428,36,30-39,Male,Mexico,37087,FALSE,FALSE,Engineer,Rural,TikTok,33,Trends,25,82,Evening,Entertainment,Smartphone,iOS,3:55 PM,Commuting,Wi-Fi
429,34,30-39,Male,Indonesia,32605,FALSE,TRUE,Teacher,Urban,TikTok,37,Vlogs,4,45,Evening,Boredom,Computer,Android,3:55 PM,At work,Wi-Fi
430,36,30-39,Female,Vietnam,51337,TRUE,FALSE,Artist,Rural,Instagram,25,Pranks,9,86,Evening,Habit,Smartphone,Android,3:55 PM,At work,Mobile Data
431,45,40-49,Male,Pakistan,25482,FALSE,TRUE,Labor/Worker,Rural,TikTok,68,Trends,27,39,Night,Boredom,Smartphone,Android,11:30 PM,At home,Wi-Fi
432,43,40-49,Female,United States,85333,TRUE,FALSE,Students,Rural,Instagram,252,Comedy,13,51,Evening,Boredom,Smartphone,Android,3:55 PM,At home,Mobile Data
433,54,50-59,Female,United States,70952,TRUE,TRUE,Waiting staff,Urban,Facebook,216,Gaming,9,9,Afternoon,Habit,Smartphone,MacOS,7:25 PM,At work,Wi-Fi
434,43,40-49,Male,Philippines,25463,FALSE,FALSE,Students,Rural,TikTok,280,Comedy,6,99,Night,Entertainment,Tablet,Android,11:30 PM,At work,Wi-Fi
435,40,40-49,Other,Philippines,90448,TRUE,TRUE,Engineer,Rural,TikTok,258,Life Hacks,21,23,Evening,Habit,Smartphone,Android,3:55 PM,At home,Wi-Fi
436,26,20-29,Other,Japan,24648,FALSE,FALSE,Students,Rural,YouTube,276,Vlogs,19,12,Morning,Boredom,Tablet,Android,7:45 AM,At home,Wi-Fi
437,29,20-29,Female,Barzil,53623,TRUE,TRUE,Labor/Worker,Urban,TikTok,202,Trends,14,88,Night,Boredom,Smartphone,MacOS,11:30 PM,At school,Mobile Data
438,18,15-19,Female,Pakistan,79156,TRUE,FALSE,Students,Urban,TikTok,227,Pranks,21,62,Afternoon,Entertainment,Tablet,Android,7:25 PM,At school,Wi-Fi
439,18,15-19,Male,Japan,55634,TRUE,TRUE,Students,Rural,YouTube,124,ASMR,15,73,Evening,Habit,Smartphone,Windows,3:55 PM,At work,Mobile Data
440,64,60-69,Male,Barzil,64602,TRUE,FALSE,Cashier,Rural,YouTube,77,Jokes/Memes,3,77,Night,Entertainment,Smartphone,iOS,11:30 PM,At school,Wi-Fi
441,51,50-59,Female,Vietnam,69334,TRUE,TRUE,Cashier,Urban,Facebook,84,Entertainment,5,40,Night,Entertainment,Smartphone,MacOS,11:30 PM,At work,Mobile Data
442,49,40-49,Male,India,88648,TRUE,FALSE,Labor/Worker,Rural,TikTok,112,Vlogs,21,54,Evening,Boredom,Smartphone,Android,3:55 PM,At school,Mobile Data
443,42,40-49,Male,Vietnam,42054,FALSE,TRUE,driver,Rural,Facebook,187,Pranks,18,81,Morning,Habit,Smartphone,Android,7:45 AM,At work,Mobile Data
444,57,50-59,Male,Mexico,90028,TRUE,FALSE,Manager,Rural,Facebook,224,Life Hacks,14,7,Evening,Boredom,Smartphone,Android,3:55 PM,At school,Mobile Data
445,62,60-69,Male,United States,42207,FALSE,TRUE,Students,Rural,YouTube,48,Life Hacks,16,17,Evening,Boredom,Tablet,Android,3:55 PM,At school,Mobile Data
446,18,15-19,Male,India,41386,FALSE,TRUE,Waiting staff,Rural,Instagram,268,Life Hacks,14,50,Night,Entertainment,Smartphone,Android,11:30 PM,At work,Mobile Data
447,33,30-39,Female,Philippines,79518,TRUE,TRUE,Labor/Worker,Rural,Facebook,213,Gaming,9,24,Morning,Entertainment,Smartphone,Android,7:45 AM,At home,Wi-Fi
448,56,50-59,Male,Barzil,72781,TRUE,TRUE,Engineer,Rural,Instagram,16,Vlogs,15,2,Evening,Boredom,Smartphone,Android,3:55 PM,Commuting,Mobile Data
449,22,20-29,Male,Vietnam,72780,TRUE,FALSE,Labor/Worker,Urban,TikTok,58,Trends,7,99,Night,Boredom,Tablet,MacOS,11:30 PM,At school,Mobile Data
450,39,30-39,Female,India,81440,TRUE,TRUE,driver,Urban,YouTube,35,Entertainment,14,92,Evening,Boredom,Smartphone,Android,3:55 PM,At home,Mobile Data
451,46,40-49,Other,Mexico,64199,TRUE,FALSE,driver,Urban,TikTok,170,Jokes/Memes,6,83,Afternoon,Habit,Smartphone,Windows,7:25 PM,At school,Mobile Data
452,20,20-29,Male,Indonesia,81035,TRUE,TRUE,Waiting staff,Rural,TikTok,185,Entertainment,21,33,Evening,Boredom,Smartphone,Windows,3:55 PM,At work,Mobile Data
453,29,20-29,Male,United States,28210,FALSE,FALSE,driver,Urban,YouTube,88,Entertainment,15,21,Evening,Entertainment,Computer,Android,3:55 PM,At work,Wi-Fi
454,43,40-49,Male,United States,64363,TRUE,TRUE,Manager,Rural,TikTok,11,Vlogs,20,74,Evening,Boredom,Tablet,MacOS,3:55 PM,At home,Wi-Fi
455,33,30-39,Male,Mexico,98279,TRUE,FALSE,driver,Rural,YouTube,141,Entertainment,8,53,Night,Entertainment,Smartphone,Android,11:30 PM,At home,Mobile Data
456,54,50-59,Other,Mexico,80348,TRUE,TRUE,Labor/Worker,Rural,Instagram,285,Trends,2,46,Afternoon,Entertainment,Tablet,iOS,7:25 PM,Commuting,Mobile Data
457,39,30-39,Other,Vietnam,75284,TRUE,FALSE,Labor/Worker,Urban,TikTok,126,Jokes/Memes,8,45,Evening,Boredom,Smartphone,Android,3:55 PM,At school,Mobile Data
458,46,40-49,Male,India,92124,TRUE,TRUE,Waiting staff,Rural,YouTube,173,Trends,1,9,Evening,Entertainment,Tablet,MacOS,3:55 PM,At home,Mobile Data
459,31,30-39,Female,Japan,88847,TRUE,FALSE,Manager,Rural,Facebook,297,Vlogs,26,6,Afternoon,Boredom,Tablet,iOS,7:25 PM,At work,Mobile Data
